Chrom	Bin-Pos	POP30_88
Chr09	9510000	49
Chr09	9520000	40
Chr09	9525000	41
Chr09	9530000	38
Chr09	9535000	60
Chr09	9570000	44
Chr09	9575000	50
Chr09	9580000	33
Chr09	9585000	48
Chr09	9590000	32
Chr09	9595000	37
Chr09	9600000	18
Chr09	9605000	36
Chr09	9615000	16
Chr09	9620000	47
Chr09	9625000	41
Chr09	9635000	15
Chr09	9640000	10
Chr09	9645000	26
Chr09	9665000	13
Chr09	9670000	15
Chr09	9675000	30
Chr09	9680000	34
Chr09	9685000	45
Chr09	9690000	50
Chr09	9695000	34
Chr09	9710000	50
Chr09	9720000	27
Chr09	9725000	56
Chr09	9730000	53
Chr09	9740000	49
Chr09	9745000	12
Chr09	9750000	46
Chr09	9755000	44
Chr09	9760000	29
Chr09	9765000	26
Chr09	9770000	56
Chr09	9775000	32
Chr09	9785000	46
Chr09	9790000	12
Chr09	9795000	21
Chr09	9800000	17
Chr09	9805000	47
Chr09	9810000	54
Chr09	9815000	34
Chr09	9820000	42
Chr09	9825000	46
Chr09	9835000	26
Chr09	9840000	36
Chr09	9845000	26
Chr09	9850000	32
Chr09	9855000	42
Chr09	9870000	46
Chr09	9875000	25
Chr09	9880000	37
Chr09	9890000	43
Chr09	9895000	32
Chr09	9900000	40
Chr09	9905000	29
Chr09	9910000	13
Chr09	9915000	45
Chr09	9920000	39
Chr09	9925000	31
Chr09	9930000	42
Chr09	9935000	43
Chr09	9940000	38
Chr09	9945000	53
Chr09	9950000	17
Chr09	9955000	42
Chr09	9960000	49
Chr09	9965000	48
Chr09	9975000	33
Chr09	9980000	43
Chr09	9985000	18
Chr09	9995000	51
Chr09	10000000	27
Chr09	10005000	55
Chr09	10015000	39
Chr09	10020000	55
Chr09	10025000	26
Chr09	10035000	20
Chr09	10040000	19
Chr09	10045000	35
Chr09	10050000	54
Chr09	10055000	40
Chr09	10060000	40
Chr09	10065000	47
Chr09	10075000	44
Chr09	10080000	32
Chr09	10085000	67
Chr09	10095000	47
Chr09	10100000	41
Chr09	10115000	49
Chr09	10120000	42
Chr09	10125000	31
Chr09	10130000	15
Chr09	10135000	41
Chr09	10140000	14
Chr09	10145000	48
Chr09	10150000	14
Chr09	10155000	49
Chr09	10160000	50
Chr09	10165000	56
Chr09	10170000	43
Chr09	10175000	52
Chr09	10180000	47
Chr09	10185000	45
Chr09	10190000	29
Chr09	10200000	54
Chr09	10205000	46
Chr09	10210000	54
Chr09	10220000	48
Chr09	10225000	51
Chr09	10235000	45
Chr09	10240000	47
Chr09	10245000	47
Chr09	10250000	54
Chr09	10260000	31
Chr09	10265000	26
Chr09	10270000	23
Chr09	10275000	29
Chr09	10285000	29
Chr09	10290000	39
Chr09	10295000	30
Chr09	10300000	18
Chr09	10305000	45
Chr09	10310000	40
Chr09	10325000	40
Chr09	10330000	33
Chr09	10340000	59
Chr09	10345000	33
Chr09	10350000	53
Chr09	10360000	36
Chr09	10365000	22
Chr09	10370000	50
Chr09	10375000	24
Chr09	10380000	40
Chr09	10385000	49
Chr09	10390000	43
Chr09	10395000	40
Chr09	10400000	50
Chr09	10410000	41
Chr09	10415000	41
Chr09	10420000	29
Chr09	10425000	49
Chr09	10430000	39
Chr09	10435000	13
Chr09	10445000	17
Chr09	10450000	38
Chr09	10455000	38
Chr09	10460000	46
Chr09	10465000	38
Chr09	10470000	47
Chr09	10475000	36
Chr09	10480000	39
Chr09	10485000	16
Chr09	10490000	26
Chr09	10495000	26
Chr09	10505000	38
Chr09	10510000	39
Chr09	10535000	57
Chr09	10540000	35
Chr09	10545000	50
Chr09	10550000	19
Chr09	10560000	64
Chr09	10565000	30
Chr09	10570000	51
Chr09	10575000	10
Chr09	10580000	33
Chr09	10585000	33
Chr09	10590000	42
Chr09	10600000	67
Chr09	10605000	50
Chr09	10610000	46
Chr09	10615000	35
Chr09	10625000	57
Chr09	10640000	53
Chr09	10645000	42
Chr09	10650000	52
Chr09	10655000	13
Chr09	10660000	36
Chr09	10665000	10
Chr09	10670000	51
Chr09	10675000	54
Chr09	10680000	37
Chr09	10685000	53
Chr09	10695000	48
Chr09	10700000	40
Chr09	10710000	51
Chr09	10715000	48
Chr09	10735000	50
Chr09	10740000	20
Chr09	10745000	35
Chr09	10750000	24
Chr09	10755000	46
Chr09	10760000	12
Chr09	10765000	64
Chr09	10770000	35
Chr09	10775000	34
Chr09	10780000	32
Chr09	10785000	78
Chr09	10800000	42
Chr09	10805000	31
Chr09	10810000	52
Chr09	10815000	45
Chr09	10825000	36
Chr09	10830000	32
Chr09	10835000	51
Chr09	10845000	43
Chr09	10855000	31
Chr09	10860000	66
Chr09	10865000	21
Chr09	10870000	45
Chr09	10875000	29
Chr09	10880000	60
Chr09	10885000	12
Chr09	10890000	47
Chr09	10895000	32
Chr09	10900000	50
Chr09	10905000	52
Chr09	10910000	49
Chr09	10915000	32
Chr09	10920000	52
Chr09	10925000	36
Chr09	10930000	42
Chr09	10935000	48
Chr09	10940000	49
Chr09	10950000	58
Chr09	10960000	65
Chr09	10965000	24
Chr09	10970000	42
Chr09	10975000	50
Chr09	10980000	30
Chr09	10985000	30
Chr09	10990000	44
Chr09	10995000	31
Chr09	11000000	48
Chr09	11005000	34
Chr09	11010000	52
Chr09	11015000	38
Chr09	11030000	24
Chr09	11035000	50
Chr09	11045000	49
Chr09	11050000	45
Chr09	11060000	46
Chr09	11065000	56
Chr09	11070000	53
Chr09	11075000	42
Chr09	11080000	62
Chr09	11085000	56
Chr09	11100000	49
Chr09	11105000	12
Chr09	11115000	67
Chr09	11120000	35
Chr09	11125000	23
Chr09	11130000	11
Chr09	11135000	20
Chr09	11140000	31
Chr09	11145000	29
Chr09	11150000	14
Chr09	11155000	21
Chr09	11160000	27
Chr09	11165000	33
Chr09	11170000	11
Chr09	11175000	43
Chr09	11185000	89
Chr09	11190000	63
Chr09	11200000	45
Chr09	11205000	40
Chr09	11215000	60
Chr09	11225000	46
Chr09	11230000	36
Chr09	11240000	75
Chr09	11245000	45
Chr09	11260000	33
Chr09	11265000	16
Chr09	11270000	29
Chr09	11275000	17
Chr09	11285000	23
Chr09	11300000	19
Chr09	11305000	18
Chr09	11320000	41
Chr09	11325000	12
Chr09	11330000	33
Chr09	11340000	58
Chr09	11345000	17
Chr09	11350000	33
Chr09	11355000	40
Chr09	11360000	27
Chr09	11365000	47
Chr09	11370000	21
Chr09	11375000	54
Chr09	11380000	30
Chr09	11385000	59
Chr09	11390000	41
Chr09	11395000	49
Chr09	11400000	36
Chr09	11405000	43
Chr09	11410000	47
Chr09	11420000	39
Chr09	11425000	49
Chr09	11430000	28
Chr09	11435000	52
Chr09	11440000	58
Chr09	11445000	24
Chr09	11455000	45
Chr09	11460000	33
Chr09	11465000	21
Chr09	11480000	33
Chr09	11485000	22
Chr09	11490000	21
Chr09	11495000	33
Chr09	11500000	17
Chr09	11505000	33
Chr09	11515000	50
Chr09	11520000	26
Chr09	11525000	38
Chr09	11530000	54
Chr09	11535000	36
Chr09	11545000	44
Chr09	11550000	47
Chr09	11555000	59
Chr09	11560000	47
Chr09	11565000	44
Chr09	11570000	36
Chr09	11575000	36
Chr09	11585000	50
Chr09	11590000	35
Chr09	11595000	39
Chr09	11600000	26
Chr09	11605000	47
Chr09	11610000	37
Chr09	11615000	37
Chr09	11620000	40
Chr09	11625000	29
Chr09	11630000	11
Chr09	11635000	27
Chr09	11645000	35
Chr09	11650000	35
Chr09	11655000	32
Chr09	11660000	30
Chr09	11665000	16
Chr09	11670000	38
Chr09	11675000	34
Chr09	11680000	17
Chr09	11685000	46
Chr09	11690000	47
Chr09	11695000	51
Chr09	11700000	24
Chr09	11705000	14
Chr09	11710000	17
Chr09	11715000	38
Chr09	11720000	12
Chr09	11725000	17
Chr09	11730000	51
Chr09	11740000	27
Chr09	11750000	55
Chr09	11755000	62
Chr09	11760000	47
Chr09	11765000	24
Chr09	11770000	44
Chr09	11775000	52
Chr09	11780000	38
Chr09	11785000	40
Chr09	11795000	36
Chr09	11800000	44
Chr09	11805000	45
Chr09	11815000	67
Chr09	11820000	18
Chr09	11835000	41
Chr09	11840000	45
Chr09	11845000	53
Chr09	11850000	36
Chr09	11860000	45
Chr09	11865000	39
Chr09	11880000	16
Chr09	11885000	40
Chr09	11895000	28
Chr09	11900000	49
Chr09	11905000	53
Chr09	11910000	56
Chr09	11915000	46
Chr09	11920000	27
Chr09	11925000	16
Chr09	11935000	33
Chr09	11945000	19
Chr09	11955000	35
Chr09	11965000	58
Chr09	11970000	19
Chr09	11975000	41
Chr09	11980000	37
Chr09	11985000	45
Chr09	11990000	31
Chr09	11995000	47
Chr09	12000000	64
Chr09	12025000	48
Chr09	12030000	36
Chr09	12045000	51
Chr09	12065000	54
Chr09	12075000	30
Chr09	12085000	47
Chr09	12090000	103
Chr09	12095000	53
Chr09	12100000	47
Chr09	12105000	51
Chr09	12110000	44
Chr09	12115000	33
Chr09	12125000	61
Chr09	12130000	48
Chr09	12140000	16
Chr09	12145000	32
Chr09	12150000	11
Chr09	12155000	43
Chr09	12160000	60
Chr09	12165000	51
Chr09	12170000	17
Chr09	12195000	45
Chr09	12200000	44
Chr09	12215000	53
Chr09	12220000	27
Chr09	12225000	42
Chr09	12230000	44
Chr09	12235000	20
Chr09	12240000	40
Chr09	12245000	40
Chr09	12250000	12
Chr09	12260000	51
Chr09	12265000	58
Chr09	12270000	54
Chr09	12275000	55
Chr09	12280000	33
Chr09	12285000	52
Chr09	12290000	36
Chr09	12295000	51
Chr09	12300000	28
Chr09	12305000	20
Chr09	12310000	41
Chr09	12315000	28
Chr09	12320000	45
Chr09	12330000	26
Chr09	12335000	11
Chr09	12340000	62
Chr09	12350000	11
Chr09	12355000	31
Chr09	12360000	56
Chr09	12365000	43
Chr09	12375000	28
Chr09	12380000	44
Chr09	12385000	42
Chr09	12390000	18
Chr09	12395000	58
Chr09	12400000	11
Chr09	12405000	22
Chr09	12410000	38
Chr09	12415000	17
Chr09	12420000	44
Chr09	12425000	50
Chr09	12435000	56
Chr09	12440000	39
Chr09	12445000	59
Chr09	12450000	45
Chr09	12455000	37
Chr09	12460000	52
Chr09	12465000	42
Chr09	12470000	10
Chr09	12480000	35
Chr09	12485000	56
Chr09	12490000	32
Chr09	12495000	44
Chr09	12500000	26
Chr09	12505000	36
Chr09	12510000	46
Chr09	12515000	20
Chr09	12520000	15
Chr09	12525000	49
Chr09	12530000	33
Chr09	12540000	32
Chr09	12545000	12
Chr09	12555000	52
Chr09	12565000	33
Chr09	12570000	46
Chr09	12575000	18
Chr09	12580000	19
Chr09	12585000	47
Chr09	12590000	52
Chr09	12595000	35
Chr09	12600000	58
Chr09	12610000	24
Chr09	12615000	40
Chr09	12620000	24
Chr09	12640000	37
Chr09	12645000	37
Chr09	12655000	19
Chr09	12660000	47
Chr09	12665000	46
Chr09	12670000	53
Chr09	12690000	42
Chr09	12705000	15
Chr09	12710000	24
Chr09	12720000	49
Chr09	12725000	43
Chr09	12730000	56
Chr09	12735000	52
Chr09	12740000	44
Chr09	12745000	44
Chr09	12750000	35
Chr09	12755000	53
Chr09	12760000	34
Chr09	12765000	71
Chr09	12775000	35
Chr09	12780000	20
Chr09	12785000	34
Chr09	12790000	19
Chr09	12795000	32
Chr09	12800000	33
Chr09	12805000	49
Chr09	12815000	43
Chr09	12820000	49
Chr09	12825000	19
Chr09	12830000	35
Chr09	12835000	44
Chr09	12840000	51
Chr09	12845000	27
Chr09	12850000	36
Chr09	12855000	18
Chr09	12860000	52
Chr09	12865000	46
Chr09	12870000	38
Chr09	12890000	31
Chr09	12895000	33
Chr09	12900000	15
Chr09	12910000	14
Chr09	12915000	25
Chr09	12920000	18
Chr09	12930000	13
Chr09	12935000	24
Chr09	12945000	39
Chr10	10000	21
Chr10	40000	39
Chr10	50000	25
Chr10	55000	10
Chr10	65000	27
Chr10	95000	43
Chr10	100000	44
Chr10	110000	42
Chr10	115000	31
Chr10	120000	30
Chr10	145000	25
Chr10	150000	62
Chr10	165000	44
Chr10	175000	13
Chr10	180000	51
Chr10	185000	50
Chr10	190000	26
Chr10	195000	25
Chr10	200000	35
Chr10	205000	21
Chr10	210000	50
Chr10	225000	10
Chr10	230000	17
Chr10	235000	49
Chr10	240000	42
Chr10	245000	19
Chr10	250000	28
Chr10	255000	28
Chr10	260000	38
Chr10	265000	23
Chr10	270000	46
Chr10	280000	26
Chr10	290000	47
Chr10	295000	39
Chr10	300000	26
Chr10	305000	48
Chr10	310000	51
Chr10	315000	48
Chr10	320000	53
Chr10	325000	56
Chr10	345000	23
Chr10	350000	17
Chr10	365000	50
Chr10	380000	21
Chr10	385000	40
Chr10	395000	58
Chr10	400000	15
Chr10	405000	29
Chr10	410000	12
Chr10	415000	23
Chr10	420000	14
Chr10	430000	59
Chr10	435000	53
Chr10	445000	22
Chr10	450000	19
Chr10	490000	51
Chr10	495000	65
Chr10	500000	40
Chr10	510000	29
Chr10	520000	59
Chr10	540000	20
Chr10	545000	13
Chr10	555000	38
Chr10	570000	51
Chr10	575000	49
Chr10	580000	11
Chr10	590000	18
Chr10	620000	20
Chr10	625000	14
Chr10	650000	72
Chr10	655000	25
Chr10	660000	40
Chr10	665000	32
Chr10	680000	37
Chr10	685000	13
Chr10	690000	23
Chr10	695000	15
Chr10	720000	15
Chr10	725000	26
Chr10	730000	32
Chr10	735000	63
Chr10	770000	83
Chr10	785000	14
Chr10	790000	72
Chr10	800000	73
Chr10	830000	70
Chr10	840000	12
Chr10	930000	24
Chr10	1050000	10
Chr10	1180000	10
Chr10	1195000	28
Chr10	1220000	16
Chr10	1225000	39
Chr10	1315000	50
Chr10	1330000	11
Chr10	1335000	34
Chr10	1400000	36
Chr10	1405000	43
Chr10	1420000	40
Chr10	1425000	17
Chr10	1440000	20
Chr10	1455000	49
Chr10	1465000	13
Chr10	1470000	12
Chr10	1485000	18
Chr10	1490000	27
Chr10	1505000	30
Chr10	1510000	14
Chr10	1530000	46
Chr10	1535000	128
Chr10	1540000	23
Chr10	1545000	12
Chr10	1550000	35
Chr10	1560000	44
Chr10	1565000	36
Chr10	1570000	23
Chr10	1575000	40
Chr10	1580000	20
Chr10	1585000	26
Chr10	1590000	45
Chr10	1600000	20
Chr10	1605000	40
Chr10	1610000	13
Chr10	1615000	29
Chr10	1620000	75
Chr10	1630000	22
Chr10	1635000	32
Chr10	1640000	48
Chr10	1645000	60
Chr10	1660000	50
Chr10	1680000	48
Chr10	1685000	17
Chr10	1695000	46
Chr10	1705000	53
Chr10	1715000	52
Chr10	1735000	28
Chr10	1745000	55
Chr10	1750000	49
Chr10	1765000	24
Chr10	1770000	51
Chr10	1775000	14
Chr10	1780000	44
Chr10	1785000	27
Chr10	1805000	23
Chr10	1815000	35
Chr10	1820000	45
Chr10	1825000	31
Chr10	1835000	68
Chr10	1845000	48
Chr10	1850000	44
Chr10	1855000	44
Chr10	1860000	33
Chr10	1865000	50
Chr10	1885000	13
Chr10	1890000	31
Chr10	1895000	37
Chr10	1900000	17
Chr10	1905000	37
Chr10	1920000	11
Chr10	1975000	31
Chr10	1980000	17
Chr10	1985000	12
Chr10	1995000	14
Chr10	2070000	10
Chr10	2075000	19
Chr10	2095000	36
Chr10	2125000	64
Chr10	2140000	46
Chr10	2195000	118
Chr10	2200000	49
Chr10	2205000	19
Chr10	2210000	21
Chr10	2305000	13
Chr10	2395000	13
Chr10	2560000	19
Chr10	2625000	53
Chr10	2630000	42
Chr10	2820000	11
Chr10	2830000	21
Chr10	2835000	40
Chr10	2845000	17
Chr10	2850000	26
Chr10	2975000	26
Chr10	3010000	11
Chr10	3015000	12
Chr10	3030000	53
Chr10	3035000	19
Chr10	3040000	29
Chr10	3045000	22
Chr10	3055000	23
Chr10	3070000	19
Chr10	3085000	21
Chr10	3090000	12
Chr10	3095000	13
Chr10	3100000	43
Chr10	3110000	29
Chr10	3115000	44
Chr10	3120000	51
Chr10	3135000	15
Chr10	3140000	12
Chr10	3145000	48
Chr10	3150000	12
Chr10	3155000	54
Chr10	3160000	47
Chr10	3165000	56
Chr10	3170000	31
Chr10	3185000	13
Chr10	3190000	20
Chr10	3195000	17
Chr10	3200000	10
Chr10	3215000	69
Chr10	3225000	30
Chr10	3235000	12
Chr10	3240000	35
Chr10	3245000	53
Chr10	3250000	46
Chr10	3255000	63
Chr10	3260000	12
Chr10	3265000	42
Chr10	3280000	16
Chr10	3285000	33
Chr10	3290000	21
Chr10	3295000	46
Chr10	3300000	39
Chr10	3305000	28
Chr10	3310000	53
Chr10	3315000	13
Chr10	3320000	12
Chr10	3325000	36
Chr10	3330000	28
Chr10	3335000	45
Chr10	3350000	56
Chr10	3355000	31
Chr10	3360000	46
Chr10	3365000	32
Chr10	3370000	19
Chr10	3375000	40
Chr10	3380000	25
Chr10	3385000	38
Chr10	3390000	10
Chr10	3405000	97
Chr10	3410000	15
Chr10	3425000	25
Chr10	3445000	32
Chr10	3450000	28
Chr10	3460000	20
Chr10	3470000	23
Chr10	3475000	24
Chr10	3480000	32
Chr10	3485000	31
Chr10	3490000	31
Chr10	3505000	25
Chr10	3510000	10
Chr10	3515000	31
Chr10	3520000	95
Chr10	3525000	24
Chr10	3530000	31
Chr10	3545000	41
Chr10	3555000	38
Chr10	3580000	100
Chr10	3585000	69
Chr10	3590000	30
Chr10	3595000	19
Chr10	3605000	23
Chr10	3610000	46
Chr10	3625000	16
Chr10	3630000	16
Chr10	3635000	31
Chr10	3640000	31
Chr10	3650000	17
Chr10	3660000	44
Chr10	3665000	21
Chr10	3680000	12
Chr10	3690000	55
Chr10	3705000	28
Chr10	3715000	34
Chr10	3720000	17
Chr10	3725000	21
Chr10	3730000	17
Chr10	3735000	18
Chr10	3740000	31
Chr10	3745000	10
Chr10	3755000	23
Chr10	3760000	15
Chr10	3765000	36
Chr10	3770000	27
Chr10	3790000	32
Chr10	3795000	42
Chr10	3805000	82
Chr10	3810000	24
Chr10	3820000	34
Chr10	3825000	21
Chr10	3830000	32
Chr10	3865000	14
Chr10	3870000	57
Chr10	3885000	18
Chr10	3890000	18
Chr10	3895000	38
Chr10	3900000	35
Chr10	3905000	54
Chr10	3910000	29
Chr10	3915000	32
Chr10	3920000	58
Chr10	3925000	26
Chr10	3930000	32
Chr10	3935000	19
Chr10	3940000	38
Chr10	3945000	47
Chr10	3960000	19
Chr10	3965000	17
Chr10	3980000	17
Chr10	3985000	45
Chr10	3990000	25
Chr10	4000000	12
Chr10	4030000	42
Chr10	4050000	45
Chr10	4065000	17
Chr10	4080000	16
Chr10	4085000	73
Chr10	4090000	19
Chr10	4095000	33
Chr10	4100000	22
Chr10	4105000	47
Chr10	4110000	67
Chr10	4115000	32
Chr10	4120000	10
Chr10	4135000	23
Chr10	4145000	18
Chr10	4160000	33
Chr10	4285000	36
Chr10	4290000	33
Chr10	4295000	41
Chr10	4300000	24
Chr10	4310000	15
Chr10	4315000	30
Chr10	4345000	52
Chr10	4350000	39
Chr10	4355000	27
Chr10	4375000	37
Chr10	4380000	44
Chr10	4410000	18
Chr10	4420000	52
Chr10	4425000	42
Chr10	4430000	19
Chr10	4435000	21
Chr10	4440000	28
Chr10	4450000	62
Chr10	4460000	20
Chr10	4490000	23
Chr10	4495000	42
Chr10	4510000	27
Chr10	4515000	31
Chr10	4530000	66
Chr10	4535000	29
Chr10	4545000	68
Chr10	4550000	54
Chr10	4565000	26
Chr10	4570000	21
Chr10	4575000	10
Chr10	4580000	28
Chr10	4590000	28
Chr10	4595000	19
Chr10	4600000	38
Chr10	4605000	36
Chr10	4620000	36
Chr10	4630000	38
Chr10	4635000	52
Chr10	4645000	48
Chr10	4650000	47
Chr10	4660000	27
Chr10	4665000	53
Chr10	4670000	51
Chr10	4675000	59
Chr10	4680000	12
Chr10	4695000	18
Chr10	4725000	17
Chr10	4735000	22
Chr10	4775000	20
Chr10	4780000	15
Chr10	4785000	34
Chr10	4790000	19
Chr10	4800000	10
Chr10	4830000	14
Chr10	4845000	37
Chr10	4850000	15
Chr10	4855000	48
Chr10	4860000	13
Chr10	4870000	16
Chr10	4915000	28
Chr10	5020000	16
Chr10	5080000	18
Chr10	5120000	27
Chr10	5125000	36
Chr10	5130000	17
Chr10	5155000	12
Chr10	5225000	17
Chr10	5230000	9436
Chr10	5235000	20
Chr10	5255000	14
Chr10	5270000	14
Chr10	5285000	61
Chr10	5330000	17
Chr10	5350000	12
Chr10	5355000	10
Chr10	5385000	19
Chr10	5390000	41
Chr10	5480000	10
Chr10	5670000	47
Chr10	5685000	47
Chr10	5690000	29
Chr10	5705000	56
Chr10	5710000	10
Chr10	5725000	19
Chr10	5755000	21
Chr10	5760000	20
Chr10	5800000	15
Chr10	5815000	40
Chr10	5820000	50
Chr10	5825000	22
Chr10	5830000	12
Chr10	5835000	46
Chr10	5845000	63
Chr10	5850000	59
Chr10	5855000	28
Chr10	5860000	78
Chr10	5865000	24
Chr10	5880000	51
Chr10	5885000	70
Chr10	5890000	28
Chr10	5895000	19
Chr10	5900000	11
Chr10	5905000	34
Chr10	5910000	19
Chr10	5920000	56
Chr10	5925000	50
Chr10	5930000	19
Chr10	5935000	18
Chr10	5940000	37
Chr10	5985000	33
Chr10	5990000	34
Chr10	6005000	26
Chr10	6015000	46
Chr10	6025000	16
Chr10	6030000	36
Chr10	6035000	32
Chr10	6040000	15
Chr10	6045000	25
Chr10	6050000	43
Chr10	6055000	52
Chr10	6060000	33
Chr10	6065000	75
Chr10	6070000	12
Chr10	6075000	32
Chr10	6080000	21
Chr10	6085000	42
Chr10	6090000	61
Chr10	6145000	37
Chr10	6150000	48
Chr10	6160000	20
Chr10	6175000	20
Chr10	6185000	25
Chr10	6200000	40
Chr10	6210000	11
Chr10	6215000	34
Chr10	6220000	43
Chr10	6225000	50
Chr10	6240000	35
Chr10	6245000	37
Chr10	6250000	32
Chr10	6260000	11
Chr10	6270000	61
Chr10	6280000	17
Chr10	6285000	37
Chr10	6290000	30
Chr10	6300000	25
Chr10	6305000	12
Chr10	6310000	27
Chr10	6320000	29
Chr10	6325000	27
Chr10	6330000	19
Chr10	6335000	26
Chr10	6350000	42
Chr10	6370000	14
Chr10	6375000	24
Chr10	6380000	28
Chr10	6390000	17
Chr10	6400000	34
Chr10	6405000	35
Chr10	6415000	19
Chr10	6420000	56
Chr10	6425000	32
Chr10	6430000	34
Chr10	6435000	22
Chr10	6445000	32
Chr10	6455000	25
Chr10	6465000	16
Chr10	6470000	10
Chr10	6480000	45
Chr10	6485000	32
Chr10	6490000	24
Chr10	6495000	17
Chr10	6500000	14
Chr10	6505000	40
Chr10	6515000	39
Chr10	6520000	10
Chr10	6540000	10
Chr10	6545000	28
Chr10	6550000	20
Chr10	6555000	37
Chr10	6560000	48
Chr10	6565000	37
Chr10	6570000	42
Chr10	6580000	14
Chr10	6590000	67
Chr10	6595000	48
Chr10	6605000	30
Chr10	6610000	20
Chr10	6620000	47
Chr10	6625000	24
Chr10	6630000	24
Chr10	6640000	30
Chr10	6645000	40
Chr10	6650000	19
Chr10	6655000	17
Chr10	6660000	43
Chr10	6665000	22
Chr10	6690000	22
Chr10	6695000	13
Chr10	6700000	47
Chr10	6710000	64
Chr10	6715000	54
Chr10	6720000	47
Chr10	6725000	13
Chr10	6730000	24
Chr10	6740000	15
Chr10	6745000	30
Chr10	6755000	10
Chr10	6760000	18
Chr10	6765000	25
Chr10	6770000	35
Chr10	6775000	59
Chr10	6790000	10
Chr10	6830000	43
Chr10	6895000	43
Chr10	6900000	35
Chr10	6905000	35
Chr10	6910000	57
Chr10	6915000	34
Chr10	6920000	41
Chr10	6925000	23
Chr10	6930000	19
Chr10	6935000	40
Chr10	6940000	59
Chr10	6945000	17
Chr10	7040000	20
Chr10	7050000	55
Chr10	7105000	16
Chr10	7110000	12
Chr10	7115000	26
Chr10	7120000	20
Chr10	7130000	64
Chr10	7150000	12
Chr10	7155000	48
Chr10	7165000	23
Chr10	7170000	16
Chr10	7185000	53
Chr10	7190000	19
Chr10	7195000	11
Chr10	7205000	10
Chr10	7210000	39
Chr10	7215000	36
Chr10	7220000	67
Chr10	7235000	14
Chr10	7245000	61
Chr10	7250000	13
Chr10	7255000	25
Chr10	7265000	48
Chr10	7295000	12
Chr10	7300000	42
Chr10	7305000	34
Chr10	7310000	27
Chr10	7315000	42
Chr10	7320000	22
Chr10	7325000	44
Chr10	7330000	44
Chr10	7335000	56
Chr10	7345000	29
Chr10	7350000	24
Chr10	7355000	18
Chr10	7390000	35
Chr10	7395000	10
Chr10	7400000	63
Chr10	7405000	50
Chr10	7410000	47
Chr10	7430000	25
Chr10	7435000	40
Chr10	7440000	31
Chr10	7450000	23
Chr10	7470000	51
Chr10	7480000	44
Chr10	7485000	50
Chr10	7490000	38
Chr10	7495000	54
Chr10	7500000	37
Chr10	7505000	36
Chr10	7515000	58
Chr10	7530000	11
Chr10	7540000	46
Chr10	7550000	25
Chr10	7555000	133
Chr10	7565000	36
Chr10	7570000	53
Chr10	7575000	24
Chr10	7580000	28
Chr10	7585000	52
Chr10	7595000	42
Chr10	7600000	37
Chr10	7605000	38
Chr10	7615000	23
Chr10	7620000	39
Chr10	7635000	55
Chr10	7640000	44
Chr10	7645000	42
Chr10	7650000	21
Chr10	7655000	37
Chr10	7660000	34
Chr10	7665000	44
Chr10	7670000	37
Chr10	7675000	38
Chr10	7680000	31
Chr10	7685000	35
Chr10	7690000	46
Chr10	7700000	36
Chr10	7705000	37
Chr10	7720000	18
Chr10	7730000	44
Chr10	7770000	50
Chr10	7775000	15
Chr10	7780000	29
Chr10	7785000	12
Chr10	7790000	11
Chr10	7795000	29
Chr10	7805000	40
Chr10	7810000	33
Chr10	7815000	26
Chr10	7820000	30
Chr10	7825000	22
Chr10	7830000	32
Chr10	7835000	33
Chr10	7850000	16
Chr10	7855000	54
Chr10	7860000	33
Chr10	7880000	49
Chr10	7885000	19
Chr10	7895000	42
Chr10	7900000	31
Chr10	7905000	18
Chr10	7910000	49
Chr10	7915000	16
Chr10	7920000	45
Chr10	7925000	41
Chr10	7930000	42
Chr10	7935000	24
Chr10	7945000	26
Chr10	7950000	54
Chr10	7955000	23
Chr10	7960000	27
Chr10	7965000	22
Chr10	7970000	42
Chr10	7980000	39
Chr10	7985000	55
Chr10	7990000	23
Chr10	7995000	65
Chr10	8000000	37
Chr10	8005000	10
Chr10	8015000	11
Chr10	8020000	32
Chr10	8025000	27
Chr10	8030000	58
Chr10	8035000	22
Chr10	8045000	29
Chr10	8060000	18
Chr10	8065000	27
Chr10	8070000	15
Chr10	8075000	59
Chr10	8085000	67
Chr10	8130000	16
Chr10	8170000	36
Chr10	8180000	36
Chr10	8185000	31
Chr10	8190000	43
Chr10	8195000	51
Chr10	8200000	50
Chr10	8210000	18
Chr10	8215000	40
Chr10	8220000	51
Chr10	8225000	33
Chr10	8240000	16
Chr10	8245000	34
Chr10	8250000	53
Chr10	8265000	49
Chr10	8270000	47
Chr10	8275000	33
Chr10	8280000	55
Chr10	8290000	32
Chr10	8305000	34
Chr10	8310000	49
Chr10	8315000	53
Chr10	8320000	26
Chr10	8325000	16
Chr10	8330000	57
Chr10	8340000	22
Chr10	8345000	37
Chr10	8350000	18
Chr10	8355000	36
Chr10	8360000	30
Chr10	8365000	21
Chr10	8380000	44
Chr10	8395000	30
Chr10	8455000	41
Chr10	8460000	33
Chr10	8465000	30
Chr10	8470000	54
Chr10	8480000	21
Chr10	8495000	20
Chr10	8500000	29
Chr10	8505000	55
Chr10	8510000	16
Chr10	8515000	58
Chr10	8520000	47
Chr10	8525000	35
Chr10	8535000	35
Chr10	8540000	40
Chr10	8545000	37
Chr10	8550000	11
Chr10	8555000	43
Chr10	8560000	53
Chr10	8565000	11
Chr10	8570000	64
Chr10	8585000	17
Chr10	8590000	21
